"id","nom","nbAvis","latitude","longitude","shape_gid","gtrip"
"4472366","La Tete Dans Les Nuages","8","48.87185","2.33928","83329","187147"
"4317981","Ballon GENERALI de Paris","100","48.84322","2.27482","83331","187147"
"6199439","Theatre Montorgueil","26","48.867954","2.345475","83326","187147"
"6125098","Comedie Bastille","1","48.858944","2.370306","83328","187147"
"5931869","La Nouvelle Seine","6","48.85158","2.35002","82476","187147"
"6034079","Musee des Arts Forains","1","48.84274","2.375547","83324","187147"
"6364064","Musee Curie","7","48.844345","2.345071","82476","187147"
"6109138","Saint-Serge-De-Radonege Russian Orthodox Church","11","48.88387","2.38458","82479","187147"
"3335949","Parc de Belleville","93","48.871334","2.385556","82478","187147"
"5953754","Le Labo Culinaire","1","48.88646","2.29316","82475","187147"
"4978575","La Petite Provence du Paradou","45","48.87428","2.33199","83329","187147"
"5976025","Eglise Saint-Paul Saint-Louis","67","48.85453","2.36167","83325","187147"
"4783796","Memorial du Marechal Leclerc and Musee Jean Moulin","34","48.842297","2.323855","82477","187147"
"5493706","Théâtre Déjazet","3","48.8663","2.36484","83328","187147"
"4604000","Parc des Princes","1","48.84191","2.25132","83330","187147"
"4431763","Eglise Saint Thomas d  Aquin","10","48.85609","2.327401","83327","187147"
"5281694","Theatre de la porte saint martin","40","48.86929","2.35692","66451","187147"
"5535430","Maison de Serge Gainsbourg","25","48.8572","2.33178","83333","187147"
"4955180","Swan Lake","1","48.87836","2.32997","83329","187147"
"5001945","Apolline  et Cecilia","1","48.85923","2.356506","83325","187147"
"4496905","Musée Nationale d  Histoire Naturelle","47","48.82845","2.321915","82477","187147"
"5887982","The Orangerie:  Rivera and Kahlo on exhibit","11","48.865135","2.322282","76102","187147"
"5293407","Abbaye de Bon-Repos","69","48.856205","2.348639","83325","187147"
"4545361","ZAC Pajol","1","48.88934","2.36274","83250","187147"
"4453189","Fronton Chiquito de Cambo","1","48.83843","2.265847","83330","187147"
"5412625","Museo del profumo Fragonard","16","48.87142","2.33048","83329","187147"
"4581280","Les Mots a la Bouche","12","48.858356","2.355979","83325","187147"
"4560880","Musee Clemenceau","14","48.85923","2.28501","83330","187147"
"5018798","Théatre Comédie Caumartin","27","48.87162","2.32814","83329","187147"
"4408607","Eléphant Paname","5","48.86942","2.32993","83326","187147"
"6107152","Musee Carnavelet","16","48.85622","2.36493","83325","187147"
"5963964","Don Camilo","8","48.85696","2.33216","83333","187147"
"4817245","L  Atelier Hubris","1","48.88142","2.39079","82479","187147"
"6211348","Theatre de l  Epee de Bois","4","48.834713","2.449241","83324","187147"
"5770423","Musee de la Franc-Maconnerie","29","48.87487","2.3429","83329","187147"
"5456713","Chsateau de Chabannes","1","48.834583","2.321349","82477","187147"
"4757867","59 Rivoli","64","48.85932","2.34573","82481","187147"
"4832253","la Fontaine aux Lions","10","48.83942","2.395626","83324","187147"
"4442963","Musee des Beaux-Arts","1","48.86592","2.31377","76102","187147"
"4730092","Batostar","8","48.853962","2.355051","83325","187147"
"5569394","Musee Art Ludique","217","48.840294","2.37011","82480","187147"
"5456709","BNP Paribas","1","48.842842","2.375369","83324","187147"
"5851311","Eglise Saint Pierre Montrouge","12","43.020115","0.910522","51807","187147"
"4450440","Church of St Jean Montmartre","47","48.885223","2.336626","83250","187147"
"5588467","Eglise Sainte Elisabeth","7","48.86594","2.36095","83332","187147"
"6078937","Equestrian Statue of Charlemagne","45","48.85372","2.348451","83325","187147"
"4749925","Thêatre Le Temple","4","48.86835","2.36606","66451","187147"
"4545345","The Wall for Peace","48","48.856247","2.305052","83327","187147"
"5294307","Fcom France","9","48.8653","2.33458","82481","187147"
"5850774","Comedie Italienne","2","48.84014","2.32394","82477","187147"
"6376290","Meet Me Out","0","48.869133","2.407867","82478","187147"
"6376289","Meet Me Out","0","48.869133","2.407867","82478","187147"
"6373549","Mugler Follies","23","48.869637","2.354419","66451","187147"
"5043273","The Improfessionals Show","1","48.859573","2.35285","83325","187147"
"4545362","Musée National de la Marine","134","48.86266","2.28252","83330","187147"
"5964537","Rue du Chat qui Pêche","27","48.854618","2.336869","83333","187147"
"4894086","Le Fort la Prée","4","46.185024","-1.309129","63947","187147"
"4817691","Parc de la Turlure","14","48.8881","2.34335","83250","187147"
"4787097","Yoga Village","2","48.87009","2.32907","83329","187147"
"5533727","Aqua by","0","48.86805","2.35442","83332","187147"
"6157967","Théâtre Montparnasse","1","48.839527","2.32345","82477","187147"
"4721332","Le Jardin des Ambassadeurs","11","48.869545","2.30943","76102","187147"
"6212330","Atelier cuisine de Patricia","13","48.80601","2.13258","53888","187147"
"4308133","National Theatre Museum","1","48.85462","2.336869","83333","187147"
"5971621","Palais d  Iéna","4","48.86464","2.293693","83330","187147"
"6222928","Le Paddock","0","48.866005","2.37701","83328","187147"
"5043639","Association Pour la Sauvegarde et la Mise en Valeur du Paris Historique","4","48.85565","2.35719","83325","187147"
"6222927","La Quille du 11eme","1","48.86583","2.377169","83328","187147"
"5484728","Quiveutpister","79","48.86364","2.35853","83332","187147"
"5696292","Musee de Mineralogie","19","48.8456","2.33982","83333","187147"
"5558440","Laurence Esnol Gallery","3","48.85561","2.33398","83333","187147"
"4728523","INDY Bowling Paris - Porte de la chapelle","2","48.900658","2.358542","83250","187147"
"4832255","Cinema La Clef","1","48.84108","2.35252","82476","187147"
"5770693","Musee Bible Et Terre Sainte","0","48.84826","2.32921","83333","187147"
"4800837","Galerie Artelie","2","48.87279","2.31543","76102","187147"
"5978722","Eglise Notre Dame des Marais","3","48.8433","2.331379","83333","187147"
"4922503","L  Hôtel de Beauharnais","1","48.8607","2.32236","83327","187147"
"4943139","Zoo de la Fleche","1","47.751945","-1.390495","49187","187147"
"4421984","Mark Hudson","3","48.863922","2.34558","82481","187147"
"4456888","Brownstone Foundation","2","48.85809","2.365","83332","187147"
"4450629","American Musical Theatre LIVE! Paris","22","48.84588","2.39326","83324","187147"
"4600523","Musee de L   Immigration","1","48.834248","2.409358","83324","187147"
"4695770","Le Jardin Naturel","11","48.85854","2.39846","82478","187147"
"5615495","Eglise Saint Antoine des Quinze Vingts","4","48.84904","2.37327","83324","187147"
"4599987","piscine Saint-Merri","0","48.85914","2.35234","83325","187147"
"4467893","Galerie sator","0","48.86352","2.35693","83332","187147"
"5508872","François Planes Gallery","0","48.897808","2.337339","83250","187147"
"5608859","Pierre-and-Marie-Curie University","4","48.83813","2.36045","82480","187147"
"5850826","Institut Finlandais","3","48.85009","2.34322","82476","187147"
"4567162","Le Corbusier","19","48.85203","2.26526","83330","187147"
"4500616","Saint-Eugène - Sainte-Cécile","13","48.87309","2.34668","83329","187147"
"5501740","PARISMARAIS.COM","0","48.86309","2.3628","83332","187147"
"4749786","Musée de la Sculpture en Plein Air","19","48.847347","2.361144","82476","187147"
"5501762","Stade Elisabeth","0","48.83382","2.319963","82477","187147"
"6031497","Le Lapin Agile","1","48.92163","2.292331","76872","187147"
"5607109","Collège des Bernardins","18","48.84889","2.35239","82476","187147"
"4509359","Galerie Joëlle Kem Lika","2","48.86575","2.35033","83326","187147"
"4718456","Architecture museum","4","48.871716","2.32606","83329","187147"
"5113532","Maison des Toiles L  epopee du Lin","2","48.86606","2.34128","82481","187147"
"5788478","Le Passe-Muraille","63","48.8876","2.337564","83250","187147"
"5011907","Nuit blanche","9","48.854618","2.336869","83333","187147"
"4604287","Visite Guidee Paris","10","48.86894","2.31659","76102","187147"
"5970617","Cite de la Mode Et du Design","22","48.83985","2.37072","82480","187147"
"4992693","Make Me Yoga","0","48.86494","2.37209","83328","187147"
"5541390","Théâtre du Splendid","0","48.87073","2.35659","66451","187147"
"5513397","Musee des beaux-arts de la Ville de Paris","1","48.871414","2.304125","76102","187147"
"4800782","Le 123 Sébastopol - Astotel","1405","48.86756","2.35326","83332","187147"
"4939052","Espace Culturel Smaaks","0","48.84568","2.38183","83324","187147"
"4340356","Hotel Fabric","946","48.86311","2.37291","83328","187147"
"5501714","KEIRAÕ SPA PARIS","0","48.87058","2.33002","83329","187147"
"4745901","Galerie Perrotin","5","48.86049","2.36454","83332","187147"
"5582327","Hotel Vic Eiffel","205","48.8454","2.30999","83331","187147"
"1829737","Art Hôtel Congrès","433","48.89291","2.321648","82475","187147"
"5444669","Hotel Splendor","113","48.88233","2.30498","82475","187147"
"5289200","Hotel Chavanel","108","48.87223","2.32608","83329","187147"
"5057722","Hotel De France","60","48.88904","2.34957","83250","187147"
"5577939","Sunny Crêpes","47","48.84597","2.38237","83324","187147"
"4594026","La Bontendrie","259","48.87316","2.34512","83329","187147"
"4561648","Au P  tit Zinc","121","48.83221","2.32487","82477","187147"
"4332506","Franck Enee Restaurant Paris","76","48.86522","2.33612","82481","187147"
"4428501","Café Zadig","62","48.8568","2.3793","83328","187147"
"5993187","Pizz-art pizzal taglio","45","48.86655","2.37306","83328","187147"
"5532633","le papacionu","262","48.87473","2.3428","83329","187147"
"4732316","Les Bateaux Parisiens","826","48.862217","2.297916","83330","187147"
"4567198","Le P  tit Barcelone","188","48.87378","2.34482","83329","187147"
"4752855","Strobi","118","48.88423","2.32624","82475","187147"
"4783611","Aux Enfants Gates","95","48.83438","2.32767","82477","187147"
"4712349","La Cantoche Paname","19","48.85656","2.36832","83328","187147"
"5989362","Lindt Opera Flagship Store","7","48.87211","2.3308","83329","187147"
"4364338","Galeries Lafayette Gourmet","222","48.87425","2.33047","83329","187147"
"4794432","Resto des Dames","38","48.88447","2.32429","82475","187147"
"4341374","L  absinthe Cafe","63","48.86569","2.35707","83332","187147"
"5259961","Péniche Le Marcounet","120","48.854675","2.354271","83325","187147"
"4329462","Marloe","107","48.87269","2.30844","76102","187147"
"4468520","Les Caprices de Charlotte","51","48.871746","2.323616","76102","187147"
"4468034","L  Envers du Decor","74","48.87913","2.31869","76102","187147"
"4786708","TonTon Jaures","159","48.88775","2.38913","82479","187147"
"5571031","Bar Le Supercoin","40","48.89222","2.34706","83250","187147"
"6114809","Patisserie Pureparis le Labo D  eric Barnerias","4","48.84436","2.283547","83331","187147"
"5800186","ONLY Bagel","10","48.86905","2.34778","83326","187147"
"4304511","La Maison du Chou","13","48.85437","2.33574","83333","187147"
"5223501","Davoli","38","48.85697","2.30629","83327","187147"
"5030873","Bistrot Belhara","248","48.85639","2.30726","83327","187147"
"4996407","Privé de Dessert","404","48.88167","2.34114","83329","187147"
"4432685","Les petits plats de Marc","50","48.84042","2.34917","82476","187147"
"5562732","le 68 Guy Martin","99","48.87063","2.30487","76102","187147"
"5002058","Roca","243","48.8848","2.29522","82475","187147"
"4889609","Ferme de Mesenguy","14","48.86304","2.36224","83332","187147"
"5260317","Les toques","81","48.89403","2.34305","83250","187147"
"4308003","Little Trendy","22","48.85184","2.27741","83330","187147"
"4881600","Artkitchen","7","48.857","2.35804","83325","187147"
"4316021","Le Damas","15","48.83075","2.37663","82480","187147"
"4675515","La Terrasse du Parc","40","48.8321","2.28994","83331","187147"
"4793745","Punjab Palace","58","48.83793","2.28684","83331","187147"
"4684739","Erik Kayser","18","48.86379","2.33421","82481","187147"
"5414867","Bistro Bellet","84","48.87376","2.355","66451","187147"
"4754832","La butte aux piafs","88","48.83004","2.35184","82480","187147"
"4762165","Le Petit Leon","43","48.841827","2.34968","82476","187147"
"4342052","Le jardin de Rome","24","48.87915","2.32205","76102","187147"
"4745765","Gladines Saint-Germain","296","48.84958","2.35075","82476","187147"
"4795098","Le Centre du Monde","271","48.85166","2.34692","82476","187147"
"4424446","Medi Terra Nea","196","48.8724","2.34315","83329","187147"
"5808745","Johana  s FISH & CHIPS","140","48.86626","2.34757","83326","187147"
"5975844","huitzilin","80","48.865","2.40516","82478","187147"
"6351142","Blaise et Basile","194","48.860126","2.40393","82478","187147"
"5854090","Monsieur Baba","42","48.8726","2.35425","66451","187147"
"5873321","Bistrot 32","34","48.82154","2.33354","82477","187147"
"5825547","Les Demoiselles Cafe Restaurant 17eme","72","48.88123","2.30182","82475","187147"
"6107752","Pizza Mamma","19","48.826115","2.373763","82480","187147"
"5972726","Le Victoria Cafe","7","48.85819","2.34592","82481","187147"
"4451713","Hanoi","128","48.85889","2.35406","83325","187147"
"5942084","Restaurant Soluxe 59","35","48.86745","2.28588","83330","187147"
"5792264","Pub O  Prince","51","48.84845","2.34066","83333","187147"
"4341678","Les Fouines","22","48.85968","2.35065","83325","187147"
"5792207","Pietro","4","48.84063","2.31572","83331","187147"
"4373454","Porta Da Selva","66","48.84535","2.38346","83324","187147"
"4870908","The Sunken Chip","133","48.87314","2.36163","66451","187147"
"4553851","La petite place","116","48.85881","2.36245","83332","187147"
"4997920","La table des ternes","102","48.8815","2.29247","82475","187147"
"4414966","134 RdT","12","48.8645","2.364769","83332","187147"
"5488789","Cojean Beaugrenelle","75","48.84879","2.28241","83331","187147"
"5966818","Hakka Home","27","48.85222","2.39003","83328","187147"
"4698107","Lazare","997","48.87597","2.325574","76102","187147"
"5800396","Pumpernickel","21","48.88303","2.31515","82475","187147"
"5614087","Le petit comptoir","16","48.89057","2.34116","83250","187147"
"5955916","Royal Cadet","35","48.87516","2.34315","83329","187147"
"5011634","Bistrot du marche","36","48.84339","2.35224","82476","187147"
"4834309","Hamler  s burgery","174","48.84907","2.34972","82476","187147"
"4884729","Le Relais Boccador","71","48.86706","2.3022","76102","187147"
"5967037","Mi Peru","62","48.84634","2.38567","83324","187147"
"5804420","Bistrot d  Edmond","108","48.86973","2.33564","83326","187147"
"5800086","LE CAFE TABAC","30","48.88506","2.33755","83250","187147"
"5865904","It  s Good","9","48.89095","2.34425","83250","187147"
"5799312","Le Blues Bar","12","48.89291","2.34167","83250","187147"
"5267144","De Clercq les Rois de la Frite","94","48.87125","2.34302","83329","187147"
"4944261","Deuz Restaurant","129","48.83679","2.30314","83331","187147"
"4580101","Le Fil D  ariane","133","48.85311","2.34523","82476","187147"
"4740232","Malitourne","6","48.86819","2.2985","83330","187147"
"5865053","Mugler Follies","67","48.86987","2.35455","66451","187147"
"4431424","Frogburger","150","48.85278","2.37109","83324","187147"
"4359189","D  alfredo","12","48.83929","2.30934","83331","187147"
"4473862","Grissini","33","48.85923","2.30046","83327","187147"
"4356115","Dis Vin Gaulois","42","48.8376","2.30776","83331","187147"
"5259856","Kyoto","10","48.83445","2.35351","82480","187147"
"4565424","Bistro 1","55","48.85062","2.34198","83333","187147"
"4698509","Chez Lucette","19","48.89354","2.32321","82475","187147"
"4364420","L  osteria del Passe-Partout","7","48.85357","2.3431","83333","187147"
"4688142","Le Vraymonde","174","48.86951","2.32057","76102","187147"
"4026774","Laiterie Sainte Clothilde","7","48.85603","2.32077","83327","187147"
"4328432","CiaoGnari Enoteca Italiana","2","48.87117","2.39292","82478","187147"
"4318726","Prosper et Fortunee","94","48.83758","2.34728","82476","187147"
"4890663","Bateau parisean","6","48.842567","2.366742","82480","187147"
"4943541","Elikona","5","48.85633","2.27805","83330","187147"
"4970574","MY Place","73","48.8768","2.33775","83329","187147"
"5527341","LE CETTE","58","48.84014","2.33307","82477","187147"
"5790371","Il Napoleone","75","48.86968","2.30792","76102","187147"
"4429263","Le Petit Indien","23","48.89033","2.32362","82475","187147"
"4788206","le charolais","70","48.849358","2.377587","83324","187147"
"4793989","Paris Picnic","51","48.86121","2.36537","83332","187147"
"4471415","Au Metro","85","48.83939","2.39571","83324","187147"
"5002862","Ozlem","21","48.87398","2.34857","66451","187147"
"4520570","Royal Tching Tao","19","48.84587","2.39787","83324","187147"
"5042870","Pario","7","48.84647","2.28348","83331","187147"
"5043777","Cafe Des Abattoirs","223","48.86736","2.33273","82481","187147"
"4717433","Le Balthazar","37","48.8517","2.32411","83327","187147"
"4750471","Versavel","6","48.84746","2.37167","83324","187147"
"4604757","Mamie Green","13","48.85211","2.38086","83328","187147"
"4664062","Le Laffitte","36","48.87526","2.33847","83329","187147"
"4470378","Pink Flamingo","75","48.8604","2.3616","83332","187147"
"4501924","L  Improviste","45","48.88089","2.303895","82475","187147"
"4469049","Ciro","48","48.86145","2.27554","83330","187147"
"4878725","Bagelstein","24","48.87685","2.33834","83329","187147"
"4397949","Le general Beuret","66","48.84172","2.30306","83331","187147"
"4435769","Les Barjots","70","48.84993","2.38567","83324","187147"
"5262612","Le Stube","35","48.873756","2.342424","83329","187147"
"4700396","La Creperie Gourmet","8","48.84305","2.3491","82476","187147"
"4462757","Les Novices","106","48.88973","2.34184","83250","187147"
"4301263","Le Soleil De Naples","38","48.85173","2.31778","83327","187147"
"5029933","Gontran Cherrier","11","48.88733","2.33326","83250","187147"
"4414321","Jazz Club Meridien Etoile","156","48.87949","2.2848","82475","187147"
"5461785","Chez Vous","59","48.87775","2.33989","83329","187147"
"4329256","Cafe La Ruche","50","48.84365","2.32473","83333","187147"
"5260023","Brasserie le Terminus","47","48.84557","2.37136","83324","187147"
"4341134","Comptoir Mediterranee","20","48.847027","2.352117","82476","187147"
"4303092","Chez Julien","68","48.88411","2.33303","83250","187147"
"5256816","Vatrouchka","71","48.84016","2.335344","83333","187147"
"4300573","Restaurant-Traiteur Asiatic","5","48.844116","2.307805","83331","187147"
"5017904","Muqam Restaurant - Specialite Ouighoure","29","48.87525","2.34546","83329","187147"
"5418968","L  Atelier des Artistes","93","48.86616","2.36693","83328","187147"
"4467403","Apego","16","48.85596","2.33134","83333","187147"
"4915081","Le Forty-One","15","48.84842","2.2608","83330","187147"
"4422006","Le Carolus","52","48.88355","2.32707","82475","187147"
"4508164","l  Arlecchino 5","39","48.84657","2.34091","82476","187147"
"4590464","McBrides Irish Pub","41","48.861015","2.348754","82481","187147"
"4427979","Aomori","56","48.85554","2.36292","83325","187147"
"4459775","Raoul Maeder-boulangerie-patisserie Alsacienne","7","48.87509","2.31063","76102","187147"
"4598693","Restaurant Edgar","195","48.86828","2.3501","83326","187147"
"4408579","Lafayette","51","48.8801","2.284369","82475","187147"
"1877840","Marino Pietro Pizza","75","48.84691","2.32645","83333","187147"
"4359698","La Mascotte","30","48.86427","2.33323","82481","187147"
"4509785","Irish Pub Montmartre","60","48.88706","2.34194","83250","187147"
"5602437","YUMAN","114","48.83061","2.37482","82480","187147"
"4755963","Caves Populaires","32","48.8847","2.32465","82475","187147"
"4470388","Le Petit Opportun","30","48.85869","2.34608","82481","187147"
"5850432","Fleur de Lys","50","48.82258","2.36274","82480","187147"
"5937604","Clamato","229","48.85366","2.38079","83328","187147"
"5039196","Mussubi","16","48.87737","2.35146","66451","187147"
"4327768","Cafe des peupliers","57","48.82409","2.35285","82480","187147"
"4814879","Via Roma","35","48.88371","2.321","82475","187147"
"5486501","Au Baroudeur","48","48.84417","2.32395","83333","187147"
"4590303","Asian Grill BBQ","22","48.82502","2.36079","82480","187147"
"5021401","Bistro Neuf","18","48.87079","2.32687","83329","187147"
"5799952","Stanz - Bagel","15","48.875458","2.342079","83329","187147"
"5524828","Cafeteria du musee armee","3","48.858356","2.313628","83327","187147"
"4882849","Les Artistes","39","48.8638","2.37211","83328","187147"
"4600162","DS Traiteur","4","48.88102","2.2954","82475","187147"
"4782392","Guo Min Paris","65","48.8729","2.38005","82479","187147"
"4506949","Le Factorie Saint-Amour","48","48.86305","2.38804","82478","187147"
"4950597","Wokbar","11","48.84426","2.33114","83333","187147"
"5778254","La pie Colette","11","48.85568","2.38649","83328","187147"
"5967610","Rêves d  Abyssinie","3","48.86494","2.35029","83326","187147"
"4793770","O 3 maillets l hibiscus","8","48.40471","2.6993","66161","187147"
"4756762","Cafe basile","137","48.8448","2.3109","83331","187147"
"5865687","Les Comediens","39","48.84487","2.3208","83331","187147"
"4832500","Le Petit Maillot","22","48.8782","2.28517","82475","187147"
"5803900","restaurant coreen YE BAN","6","48.836517","2.34872","82480","187147"
"6167100","Monsieur Henri","27","48.86338","2.362284","83332","187147"
"5787652","Caffecaesar","3","48.87517","2.29389","82475","187147"
"4457474","Les Argentiers","33","48.8471","2.38698","83324","187147"
"5800898","Lucien La Chance","92","48.88547","2.32582","82475","187147"
"6163530","La Recoleta","68","48.885216","2.295059","82475","187147"
"5259575","Bistrot Indochine","12","48.83163","2.29697","83331","187147"
"5961439","Pomme de Pain","46","48.85765","2.35088","83325","187147"
"5966875","Le Ryad","2","48.88813","2.29819","82475","187147"
"4553797","La Pointe Saint-Eustache","57","48.8633","2.34632","82481","187147"
"5114140","Michalak Masterclass","85","48.87534","2.34814","83329","187147"
"5230863","Chai Muraz","16","48.84763","2.36527","83325","187147"
"5825618","Restaurant la Baleine, Jardin des Plantes","8","48.84473","2.35679","82476","187147"
"4556839","Le Moulin d  auteuil","30","48.847855","2.260629","83330","187147"
"5522555","LA CRIEE MONTPARNASSE","92","48.84452","2.32188","83331","187147"
"4972350","Pho thai","3","48.822304","2.36169","82480","187147"
"4738034","Kapunka","33","48.86691","2.33747","82481","187147"
"5787647","Restaurant I Quattro Mori","48","48.84781","2.37363","83324","187147"
"6028549","La Pause Libanaise","79","48.8748","2.325684","76102","187147"
"5778375","Pazzo - Pizza en Ville","19","48.8742","2.31587","76102","187147"
"4541276","13 Menthe Basilic","47","48.87736","2.33054","83329","187147"
"4817498","Thai street food","13","48.87103","2.357365","66451","187147"
"5973460","L  êtreAnge","35","48.85534","2.36229","83325","187147"
"4557494","Da Aldo","29","48.878788","2.290029","82475","187147"
"5262673","Thai Papaya","121","48.82797","2.34974","82480","187147"
"5798085","Nem shop","20","48.78557","2.25192","63486","187147"
"5259713","Les artistes","4","48.82953","2.31775","82477","187147"
"4374982","La trattoria","10","48.83889","2.29272","83331","187147"
"5585356","Mamma Mia","4","48.88121","2.33156","83329","187147"
"5449183","DOM  s","3","48.87544","2.32296","76102","187147"
"4604969","Bert  s","41","48.86502","2.29673","83330","187147"
"5259899","Gusto Italia","9","48.85627","2.30263","83327","187147"
"4685937","Wako Paris","14","48.84355","2.29418","83331","187147"
"5482136","Le Lulli","70","48.86313","2.3377","82481","187147"
"5502297","Pho Tai Tai","51","48.82213","2.36113","82480","187147"
"4871857","Tuck shop cafe","11","48.87184","2.36057","66451","187147"
"4554706","La Terrasse D  Italie","58","48.8287","2.35649","82480","187147"
"5259746","Frenchie To Go","278","48.86767","2.34758","83326","187147"
"5797341","Crazy Pasta","30","48.8445","2.34877","82476","187147"
"5579442","Indiana Café","49","48.83841","2.32263","82477","187147"
"5493252","La Vielleuse","18","48.87184","2.37727","82478","187147"
"5262842","Rollin  s Pub","17","48.84479","2.3499","82476","187147"
"4740208","Hippopotamus","8","48.83289","2.278109","83331","187147"
"5872756","Chez Monsieur","154","48.86875","2.3251","76102","187147"
"4947082","Le Pont de Tokyo","24","48.87738","2.29278","82475","187147"
"4583567","M.O.B.  - Maimonide Of Brooklyn","61","48.84035","2.37004","82480","187147"
"4793968","Espressamente illy Odeon","13","48.85291","2.33867","83333","187147"
"5073316","La Cantina Di Luca Rue Paul Baudry","23","48.871956","2.307327","76102","187147"
"5288128","Nouilles & wok","24","48.87705","2.32147","76102","187147"
"4758895","Pizza Nella","31","48.84355","2.27735","83331","187147"
"5439113","Place du Liban","28","48.83237","2.35991","82480","187147"
"4553233","Savory","7","48.84631","2.36861","83324","187147"
"4890712","Dat Viet","6","48.83395","2.32703","82477","187147"
"4943528","Raviolis chinois nord est","69","48.872707","2.375297","66451","187147"
"4793629","Restaurant Creperie La Guym  s","14","48.68852","-1.93817","50726","187147"
"5015936","Kitokito","32","48.83856","2.3088","83331","187147"
"4465573","HD Diner Opera","293","48.87122","2.33558","83329","187147"
"6209599","Top Yog","12","48.85581","2.303096","83327","187147"
"5601912","Le Piq  Assiette","48","48.87109","2.2747","83330","187147"
"5534672","QUEYRELOU","120","48.84924","2.39018","83324","187147"
"6277504","Villa Verdi","367","48.854195","2.296226","83331","187147"
"6154131","Madame Yuying","1","48.872707","2.375296","66451","187147"
"6210117","Cantine Sicilienne","51","48.867336","2.398525","82478","187147"
"6153169","La Couscoussiere","1","48.64529","3.120302","59888","187147"
"6210619","Sushi Crimée","18","48.89119","2.376111","82479","187147"
"5965319","Chez Papa","48","48.85542","2.33333","83333","187147"
"5443828","Nicolas","23","48.85848","2.32851","83327","187147"
"6154367","Chez Elene","3","48.83516","2.292165","83331","187147"
"6280611","Le Magnum","3","48.870434","2.293806","83330","187147"
"6213378","Brasserie le Flash","24","48.87359","2.335166","83329","187147"
"5808991","Ma Poule","14","48.86669","2.28135","83330","187147"
"6225143","Maison Passos","3","48.854134","2.371151","83328","187147"
"6224848","Nick  s Pizza","291","48.873463","2.342904","83329","187147"
"5865622","Chez Momo","18","48.87616","2.34737","83329","187147"
"6350655","Le Saint Thomas","6","49.114273","-1.093006","54459","187147"
"5865646","Kyoto","13","48.83703","2.29604","83331","187147"
"6124993","l  attrape coeurs bar","12","48.887074","2.347537","83250","187147"
"5865479","Le Poisson Bleu","1","48.85649","2.4021","82478","187147"
"5804639","Sparks","7","48.8823","2.34578","83329","187147"
"4884632","L  Epicerie Saint Sabin","29","48.8554","2.37194","83328","187147"
"6350892","Chez Xu","23","48.865074","2.35704","83332","187147"
"4552194","La Petite Hotellerie","4","48.852207","2.344433","82476","187147"
"5801101","Fragments Paris","25","48.85796","2.36727","83332","187147"
"6078826","Cave Brut","30","48.86635","2.286614","83330","187147"
"5803863","Paris en Seine","77","48.8544","2.34472","82481","187147"
"5770667","Sushi Makoto","21","48.85046","2.384974","83324","187147"
"5770256","lounge bar hotel california","66","48.87276","2.30474","76102","187147"
"6221031","Les Vinaigriers","110","48.873146","2.36132","66451","187147"
"6219735","Le Clos Y","288","48.843014","2.320746","83331","187147"
"6353310","Maguey","150","48.847504","2.37744","83324","187147"
"5484322","L  Himalaya","105","48.83945","2.32338","82477","187147"
"6220315","The Goncourt Cafe and Bar","1","48.405613","2.786985","75339","187147"
"6116651","Victor","27","48.880676","2.338977","83329","187147"
"6229764","L  ecole Buissonniere","15","48.87914","2.364795","66451","187147"
"5981796","Kfc","37","48.83105","2.35713","82480","187147"
"5588415","MANDOOBAR","2","48.87941","2.32048","76102","187147"
"5800525","L  epicurien, Bar a Vins","1","48.64532","1.82002","75483","187147"
"5797740","L  Entrecote du 15eme","86","48.8529","2.29306","83331","187147"
"6167685","Restaurant Asiatique","5","48.882027","2.333805","83329","187147"
"5798556","Moo Thai","25","48.87632","2.29597","82475","187147"
"5797427","Avec Ceux Ci","32","48.89043","2.33422","83250","187147"
"6168156","Le Microsillon","63","48.84676","2.38164","83324","187147"
"6106914","LA FILLE DU BOUCHER","51","48.88172","2.302816","82475","187147"
"5890433","Crous de Paris","1","48.82925","2.37434","82480","187147"
"5799848","HUASHIS","1","48.88526","2.31043","82475","187147"
"4701802","Paris XVII","73","48.88205","2.28863","82475","187147"
"5893712","Fondation Cafe","58","48.86555","2.36146","83332","187147"
"5792964","Mandarin Courcelles","20","48.88243","2.29982","82475","187147"
"5798397","Eat The Road","39","48.8567","2.3508","83325","187147"
"6363888","La Casa","32","48.887947","2.389867","82479","187147"
"6073773","Maison Cador Patisserie","1","48.859135","2.339922","82481","187147"
"4449996","L  atelier Ramey","209","48.88837","2.34682","83250","187147"
"4451115","Le vin en bouche","81","48.84799","2.32506","83333","187147"
"5895381","Jean Bart","12","48.88719","2.31348","82475","187147"
"6019911","Le Cyrano","22","48.883698","2.326777","82475","187147"
"5787697","Hank Burger","524","48.86142","2.35842","83332","187147"
"6036016","Terres De Café","1","48.859493","2.355747","83325","187147"
"5787818","La Guincheuse","55","48.88322","2.3678","66451","187147"
"5799390","Le Renouveau","30","48.87541","2.35774","66451","187147"
"5539708","Restaurant Ehden","50","48.87986","2.35012","66451","187147"
"5962239","Shinjuku Sushi","18","48.85407","2.36224","83325","187147"
"4558713","Mmmozza","54","48.86395","2.3607","83332","187147"
"4829638","La Fourchette Berbere","16","48.89518","2.33746","83250","187147"
"5790822","Juice it","2","48.86568","2.34011","82481","187147"
